 #Time  Inactive  Infected  Recovered  Total(ct.)
   0.0000000000000000        1128.0000000000000        5.0000000000000000        0.0000000000000000        1133.0000000000000     
  0.10000000000000001        1127.1020000000001        5.4359999999999999       0.46200000000000002        1133.0000000000000     
  0.20000000000000001        1126.0570000000000        5.9240000000000004        1.0189999999999999        1133.0000000000000     
  0.30000000000000004        1124.7560000000001        6.5949999999999998        1.6539999999999999        1133.0050000000001     
  0.40000000000000002        1123.2710000000000        7.3659999999999997        2.3679999999999999        1133.0049999999999     
  0.50000000000000000        1121.5139999999999        8.3200000000000003        3.1690000000000000        1133.0029999999999     
  0.60000000000000009        1119.5300000000000        9.4309999999999992        4.0419999999999998        1133.0029999999999     
  0.70000000000000007        1117.0609999999999        10.885000000000000        5.0549999999999997        1133.0010000000000     
  0.80000000000000004        1114.2590000000000        12.468999999999999        6.2750000000000004        1133.0030000000002     
  0.90000000000000002        1111.0609999999999        14.332000000000001        7.6159999999999997        1133.0090000000000     
   1.0000000000000000        1107.2809999999999        16.629000000000001        9.0939999999999994        1133.0039999999999     
   1.1000000000000001        1103.0160000000001        19.132000000000001        10.853999999999999        1133.0020000000002     
   1.2000000000000002        1098.0350000000001        22.141999999999999        12.830000000000000        1133.0070000000001     
   1.3000000000000000        1092.4770000000001        25.344000000000001        15.185000000000000        1133.0060000000001     
   1.4000000000000001        1086.1140000000000        29.018999999999998        17.870999999999999        1133.0040000000001     
   1.5000000000000000        1079.1050000000000        32.844000000000001        21.052000000000000        1133.0010000000000     
   1.6000000000000001        1071.4369999999999        36.993000000000002        24.571999999999999        1133.0019999999997     
   1.7000000000000002        1063.3370000000000        41.063000000000002        28.603999999999999        1133.0040000000001     
   1.8000000000000000        1054.5190000000000        45.543999999999997        32.939999999999998        1133.0030000000002     
   1.9000000000000001        1044.9939999999999        50.271999999999998        37.738000000000000        1133.0039999999999     
   2.0000000000000000        1034.8230000000001        55.295999999999999        42.890000000000001        1133.0090000000002     
   2.1000000000000001        1024.2260000000001        60.009000000000000        48.773000000000003        1133.0080000000000     
   2.2000000000000002        1013.2170000000000        64.712000000000003        55.076999999999998        1133.0060000000001     
   2.3000000000000003        1001.9290000000000        69.295000000000002        61.779000000000003        1133.0029999999999     
   2.4000000000000004        990.17200000000003        73.888999999999996        68.944000000000003        1133.0049999999999     
   2.5000000000000000        978.37099999999998        78.108000000000004        76.522999999999996        1133.0020000000000     
   2.6000000000000001        966.01800000000003        82.501000000000005        84.483000000000004        1133.0020000000000     
   2.7000000000000002        953.87800000000004        86.146000000000001        92.978999999999999        1133.0030000000002     
   2.8000000000000003        941.37300000000005        89.784999999999997        101.84600000000000        1133.0040000000001     
   2.9000000000000004        928.86000000000001        93.150000000000006        110.99299999999999        1133.0029999999999     
   3.0000000000000000        916.52200000000005        96.051000000000002        120.42800000000000        1133.0010000000002     
   3.1000000000000001        904.24900000000002        98.551000000000002        130.20400000000001        1133.0040000000001     
   3.2000000000000002        892.01700000000005        100.89600000000000        140.08900000000000        1133.0020000000000     
   3.3000000000000003        879.93600000000004        102.85599999999999        150.20900000000000        1133.0010000000000     
   3.4000000000000004        868.47400000000005        103.92500000000000        160.60499999999999        1133.0039999999999     
   3.5000000000000000        856.84600000000000        105.06100000000001        171.09399999999999        1133.0010000000000     
   3.6000000000000001        845.70500000000004        105.59600000000000        181.70200000000000        1133.0030000000002     
   3.7000000000000002        834.86599999999999        106.07400000000000        192.06000000000000        1133.0000000000000     
   3.8000000000000003        824.32100000000003        106.12400000000000        202.55500000000001        1133.0000000000000     
   3.9000000000000004        813.94200000000001        105.86799999999999        213.19000000000000        1133.0000000000000     
   4.0000000000000000        803.84299999999996        105.54000000000001        223.62100000000001        1133.0039999999999     
   4.1000000000000005        794.34900000000005        104.49700000000000        234.15500000000000        1133.0010000000000     
   4.2000000000000002        785.30600000000004        103.20999999999999        244.48500000000001        1133.0010000000002     
   4.2999999999999998        776.45399999999995        101.84800000000000        254.69800000000001        1133.0000000000000     
   4.4000000000000004        768.08000000000004        100.17900000000000        264.74099999999999        1133.0000000000000     
   4.5000000000000000        760.05100000000004        98.153000000000006        274.79599999999999        1133.0000000000000     
   4.6000000000000005        752.45299999999997        96.094999999999999        284.45200000000000        1133.0000000000000     
   4.7000000000000002        745.17499999999995        93.888999999999996        293.93700000000001        1133.0010000000000     
   4.8000000000000007        738.23500000000001        91.575999999999993        303.19000000000000        1133.0010000000000     
   4.9000000000000004        731.73900000000003        88.980999999999995        312.27999999999997        1133.0000000000000     
   5.0000000000000000        725.65200000000004        86.275999999999996        321.07400000000001        1133.0020000000000     
   5.1000000000000005        719.84900000000005        83.585999999999999        329.56599999999997        1133.0010000000000     
   5.2000000000000002        714.37400000000002        80.917000000000002        337.70999999999998        1133.0010000000000     
   5.3000000000000007        709.25000000000000        78.165999999999997        345.58400000000000        1133.0000000000000     
   5.4000000000000004        704.23599999999999        75.489999999999995        353.27400000000000        1133.0000000000000     
   5.5000000000000000        699.55600000000004        72.837999999999994        360.60599999999999        1133.0000000000000     
   5.6000000000000005        695.20200000000000        70.117000000000004        367.68099999999998        1133.0000000000000     
   5.7000000000000002        691.13400000000001        67.390000000000001        374.47600000000000        1133.0000000000000     
   5.8000000000000007        687.22600000000000        64.650000000000006        381.12400000000002        1133.0000000000000     
   5.9000000000000004        683.71100000000001        61.704000000000001        387.58499999999998        1133.0000000000000     
   6.0000000000000000        680.38300000000004        59.014000000000003        393.60300000000001        1133.0000000000000     
   6.1000000000000005        677.20699999999999        56.472000000000001        399.32100000000003        1133.0000000000000     
